Draft Year,ID Pick,Round,Round.Pick,Pick Number,Draft Team,Team Traded To,Team,Player,Height,Height (inches),Weight (lbs),College,Birthday
1968,12.6,12,6,153,Warriors,,Warriors,Bob Wolfe,,,,,
1968,12.7,12,7,154,Knicks,,Knicks,Pat Moriarty,,,,,
1968,12.8,12,8,155,Lakers,,Lakers,Reggie Lacefield,6'5'',77,230,Western Michigan,4/10/1945
1968,12.9,12,9,156,Celtics,,Celtics,Bill Langheld,,,,,
1968,12.1,12,1,157,Hawks,,Hawks,Bill Harris,,,,,
1968,12.11,12,11,158,76ers,,76ers,Ted Campbell,,,,,
1968,12.13,12,13,160,Suns,,Suns,Bill Davis,,,,,
1968,13.1,13,1,161,Rockets,,Rockets,Marshall Evans,,,,,
1968,13.2,13,2,162,Supersonics,,Supersonics,Bud Ogden,6'6'',78,215,Santa Clara,12/29/1946
1968,13.3,13,3,163,Bulls,,Bulls,Herm Gilliam,6'3'',75,190,Purdue,5/5/1946
1968,13.4,13,4,164,Bullets,,Bullets,Rudy Bogad,,,,,
1968,13.5,13,5,165,Royals,,Royals,Jim Tindell,,,,,
1968,13.6,13,6,166,Knicks,,Knicks,Ken Morehead,,,,,
1968,13.7,13,7,167,Lakers,,Lakers,Harvey Mumford,,,,,
1968,13.8,13,8,168,Celtics,,Celtics,Art Stephenson,,,,,
1968,13.9,13,9,169,Hawks,,Hawks,Frank Standard,,,,,
1968,13.1,13,1,170,76ers,,76ers,Earl Seyfert,,,,,
1968,13.11,13,11,171,Suns,,Suns,Pat Hobard,,,,,
1968,14.1,14,1,172,Rockets,,Rockets,Bobby Lewis,,,,,
1968,14.2,14,2,173,Supersonics,,Supersonics,Mike Warren,,,,,
1968,14.3,14,3,174,Bulls,,Bulls,Dave Carr,,,,,
1968,14.4,14,4,175,Bullets,,Bullets,Ernest Sims,,,,,
1968,14.5,14,5,176,Royals,,Royals,Charles Core,,,,,
1968,14.6,14,6,177,Knicks,,Knicks,John Harlow,,,,,
1968,10.18,10,18,178,Bucks,,Bucks,Dave Miller,,,,,
1968,10.18,10,18,178,Rockets,,Rockets,Dave Miller,,,,,
1968,14.7,14,7,178,Lakers,,Lakers,John Godfrey,,,,,
1968,14.8,14,8,179,Celtics,,Celtics,Keith Hockstein,,,,,
1968,14.9,14,9,180,Hawks,,Hawks,George Hicker,,,,,
1968,14.1,14,1,181,76ers,,76ers,Tom Youngdale,,,,,
1968,15.1,15,1,182,Rockets,,Rockets,Bill Gaines,6'4'',76,185,East Texas State,3/10/1946
1968,15.2,15,2,183,Bulls,,Bulls,Mickey McCarthy,,,,,
1968,15.3,15,3,184,Bullets,,Bullets,Joe Allen,,,,,
1968,15.4,15,4,185,Royals,,Royals,Mike Drepling,,,,,
1968,15.5,15,5,186,Knicks,,Knicks,Ed Fellers,,,,,
1968,15.6,15,6,187,Lakers,,Lakers,John Baum,6'5'',77,200,Temple,6/17/1946
1968,15.7,15,7,188,Hawks,,Hawks,Bernie Foster,,,,,
1968,15.8,15,8,189,76ers,,76ers,George Mack,,,,,
1968,16.1,16,1,190,Rockets,,Rockets,Chuck Caldwell,,,,,
1968,16.2,16,2,191,Bulls,,Bulls,Fred Holden,,,,,
1968,16.3,16,3,192,Bullets,,Bullets,Dennis Blace,,,,,
1968,16.4,16,4,193,Royals,,Royals,Dick Harris,,,,,
1968,16.5,16,5,194,Knicks,,Knicks,Bob Ferguson,,,,,
1968,16.6,16,6,195,Lakers,,Lakers,Mike Eberle,,,,,
1968,16.7,16,7,196,Hawks,,Hawks,Terry Allerton,,,,,
1968,16.8,16,8,197,76ers,,76ers,Joe Crews,,,,,
1968,17.2,17,2,199,Bulls,,Bulls,Tom Benedict,,,,,
1968,17.3,17,3,200,Bullets,,Bullets,Greg Morris,,,,,
1968,17.4,17,4,201,Royals,,Royals,John Howard,,,,,
1968,17.5,17,5,202,Knicks,,Knicks,Milt Williams,6'2'',74,182,Lincoln (MO),11/22/1945
1968,17.6,17,6,203,76ers,,76ers,Nate Ware,,,,,
1968,18.1,18,1,204,Rockets,,Rockets,Harold Grant,,,,,
1968,18.2,18,2,205,Bulls,,Bulls,Bob Zoretich,,,,,
1968,18.3,18,3,206,Bullets,,Bullets,Art Kenny,,,,,
1968,18.4,18,4,207,Royals,,Royals,Larry Humes,,,,,
1968,19.1,19,1,208,Rockets,,Rockets,Bill Corley,,,,,
1968,19.2,19,2,209,Bulls,,Bulls,Rich Mason,,,,,
1968,19.3,19,3,210,Bullets,,Bullets,Jim LaCour,,,,,
1968,19.4,19,4,211,Royals,,Royals,Jay Reffords,,,,,
1968,20.1,20,1,212,Bulls,,Bulls,Rich Rirkendal,,,,,
1968,20.2,20,2,213,Bullets,,Bullets,Ron Woodruff,,,,,
1968,21.1,21,1,214,Bulls,,Bulls,Willie Horton,,,,,
1967,1.1,1,1,1,Pistons,,Pistons,Jimmy Walker,6'3'',75,195,Providence,4/8/1944
1967,1.2,1,2,2,Bullets,,Bullets,Earl Monroe,6'3'',75,185,Winston-Salem State,11/21/1944
1967,1.3,1,3,3,Bulls,,Bulls,Clem Haskins,6'3'',75,195,Western Kentucky,7/11/1943
1967,1.4,1,4,4,Pistons,,Pistons,Sonny Dove,,,,,
1967,1.5,1,5,5,Knicks,,Knicks,Walt Frazier,6'4'',76,200,Southern Illinois,3/29/1945
1967,1.6,1,6,6,Supersonics,,Supersonics,Al Tucker,6'8'',80,190,Oklahoma Baptist,2/24/1943
1967,1.7,1,7,7,Rockets,,Rockets,Pat Riley,6'4'',76,205,Kentucky,3/20/1945
1967,1.8,1,8,8,Hawks,,Hawks,Tom Workman,6'7'',79,218,Seattle,11/14/1944
1967,1.9,1,9,9,Royals,,Royals,Mel Daniels,6'9'',81,220,New Mexico,7/20/1944
1967,1.1,1,1,10,Warriors,,Warriors,Dave Lattin,6'6'',78,225,Texas Western,12/23/1943
1967,1.11,1,11,11,Celtics,,Celtics,Mal Graham,6'1'',73,185,NYU,2/23/1945
1967,1.12,1,12,12,76ers,,76ers,Craig Raymond,6'11'',83,235,Brigham Young,4/5/1945
1967,2.1,2,1,13,Bullets,,Bullets,James Jones,6'4'',76,188,Grambling,1/1/1945
1967,2.2,2,2,14,Pistons,,Pistons,Steve Sullivan,,,,,
1967,2.3,2,3,15,Bulls,,Bulls,Byron Beck,6'9'',81,225,Denver,1/25/1945
1967,2.4,2,4,16,Lakers,,Lakers,Randy Mahaffey,6'7'',79,210,Clemson,9/28/1945
1967,2.5,2,5,17,Knicks,,Knicks,Phil Jackson,6'8'',80,220,North Dakota,9/17/1945
1967,2.6,2,6,18,Rockets,,Rockets,Bob Netolicky,,,,,
1967,2.7,2,7,19,Supersonics,,Supersonics,Bob Rule,6'9'',81,220,Colorado State,6/29/1944
1967,3.1,3,1,20,Bullets,,Bullets,Malikin Strong,,,,,
1967,3.2,3,2,21,Pistons,,Pistons,Darrell Hardy,6'7'',79,220,Baylor,1/1/1944
1967,3.3,3,3,22,Bulls,,Bulls,John Dickson,6'10'',82,240,Arkansas State,11/18/1945
1967,3.4,3,4,23,Lakers,,Lakers,Dwight Smith,,,,,
1967,3.5,3,5,24,Knicks,,Knicks,Gary Gregor,,,,,
1967,3.6,3,6,25,Hawks,,Hawks,Bob Verga,6'1'',73,190,Duke,9/7/1945
1967,3.7,3,7,26,Royals,,Royals,Gary Gray,6'1'',73,185,Oklahoma City,2/23/1945
1967,3.8,3,8,27,Warriors,,Warriors,Bill Turner,6'7'',79,220,Akron,2/18/1944
1967,3.9,3,9,28,Royals,,Royals,Sam Smith,6'4'',76,200,UNLV,1/8/1955
1967,3.1,3,1,29,Rockets,,Rockets,Richie Moore,6'2'',74,190,Hiram Scott,1/1/1945
1967,3.11,3,11,30,Supersonics,,Supersonics,Sam Singleton,,,,,
1967,3.12,3,12,31,Rockets,,Rockets,Nick Jones,,,,,
1967,4.1,4,1,32,Bullets,,Bullets,Al Salvadori,6'9'',81,220,South Carolina,5/6/1945
1967,4.2,4,2,33,Pistons,,Pistons,Ron Franz,6'7'',79,205,Kansas,10/20/1945
1967,4.3,4,3,34,Bulls,,Bulls,Jim Burns,6'3'',75,195,Northwestern,9/21/1945
1967,4.4,4,4,35,Lakers,,Lakers,Cliff Anderson,6'2'',74,200,St. Joseph's (PA),9/7/1944
1967,4.5,4,5,36,Knicks,,Knicks,Keith Swagerty,6'7'',79,235,Pacific,10/30/1945
1967,4.6,4,6,37,Hawks,,Hawks,Wes Bialosuknia,,,,,
1967,4.7,4,7,38,Royals,,Royals,Lou Dampier,6'0'',72,170,Kentucky,11/20/1944
1967,4.8,4,8,39,Warriors,,Warriors,Bob Lewis,6'3'',75,175,North Carolina,3/20/1945
1967,4.9,4,9,40,Celtics,,Celtics,Neville Shedd,,,,,
1967,4.1,4,1,41,Rockets,,Rockets,Ron Kozlicki,6'7'',79,215,Northwestern,12/12/1944
1967,4.11,4,11,42,Rockets,,Rockets,Craig Dill,6'11'',83,215,Michigan,12/17/1944
1967,4.12,4,12,43,Supersonics,,Supersonics,Larry Bunce,7'0'',84,240,Utah State,7/29/1945
1967,5.1,5,1,44,Bullets,,Bullets,Dexter Westbrook,6'8'',80,190,Providence,1/1/1943
1967,5.2,5,2,45,Pistons,,Pistons,Paul Long,6'2'',74,180,Virginia Tech,2/8/1944
1967,5.3,5,3,46,Bulls,,Bulls,Dick Pruet,,,,,
1967,5.4,5,4,47,Lakers,,Lakers,Joe Allen,,,,,
1967,5.5,5,5,48,Knicks,,Knicks,Barry Leibowitz,,,,,
1967,5.6,5,6,49,Hawks,,Hawks,Mike Wittman,,,,,
1967,5.7,5,7,50,Royals,,Royals,Tom Washington,6'7'',79,215,Cheyney State,4/21/1944
1967,5.8,5,8,51,Warriors,,Warriors,Mike Lynn,6'7'',79,215,UCLA,11/25/1945
1967,5.9,5,9,52,Celtics,,Celtics,Mike Redd,,,,,
1967,5.1,5,1,53,76ers,,76ers,James Reid,6'6'',78,210,Winston-Salem State,8/3/1945
1967,5.11,5,11,54,Supersonics,,Supersonics,Plummer Lott,6'5'',77,210,Seattle,12/11/1945
1967,5.12,5,12,55,Rockets,,Rockets,Herb McPherson,,,,,
1967,6.1,6,1,56,Bullets,,Bullets,Bob Reidy,6'7'',79,210,Jackson State,1/2/1944
1967,6.1,6,1,57,Bullets,,Bullets,Ed Manning,6'7'',79,210,Jackson State,1/2/1944
1967,6.2,6,2,58,Pistons,,Pistons,Vaughn Harper,6'4'',76,210,St. Bonaventure,1/10/1944
1967,6.2,6,2,59,Pistons,,Pistons,George Carter,6'4'',76,210,St. Bonaventure,1/10/1944
1967,6.3,6,3,60,Bulls,,Bulls,Mal Pradd,,,,,
1967,6.3,6,3,61,Bulls,,Bulls,Leon Simon,,,,,
1967,6.4,6,4,62,Lakers,,Lakers,Don Carlos,6'4'',76,210,Otterbein,3/3/1944
1967,6.4,6,4,63,Lakers,,Lakers,Gary Keller,6'4'',76,210,Otterbein,3/3/1944
1967,6.5,6,5,64,Knicks,,Knicks,Bob Benfield,,,,,
1967,6.5,6,5,65,Knicks,,Knicks,Gil Radday,,,,,
1967,6.6,6,6,66,Hawks,,Hawks,John Morrison,6'2'',74,175,Lincoln (MO),11/20/1945
1967,6.6,6,6,67,Hawks,,Hawks,Arvesta Kelly,6'2'',74,175,Lincoln (MO),11/20/1945
1967,6.7,6,7,68,Royals,,Royals,Frank Holloendoner,,,,,
1967,6.7,6,7,69,Royals,,Royals,Frank Stronczek,,,,,
1967,6.8,6,8,70,Warriors,,Warriors,Dale Schlueter,6'10'',82,225,Colorado State,11/12/1945
1967,6.8,6,8,71,Warriors,,Warriors,Bob Krulish,6'10'',82,225,Colorado State,11/12/1945
1967,6.9,6,9,72,Celtics,,Celtics,Ed Hummer,,,,,
1967,6.9,6,9,73,Celtics,,Celtics,Andy Anderson,,,,,
1967,6.1,6,1,74,76ers,,76ers,Tim Powers,,,,,
1967,6.1,6,1,75,76ers,,76ers,Jim Conley,,,,,
1967,6.11,6,11,76,Rockets,,Rockets,Robert Cole,,,,,
1967,6.11,6,11,77,Rockets,,Rockets,Al Grundy,,,,,
1967,6.12,6,12,78,Supersonics,,Supersonics,Willie Wolters,,,,,
1967,6.12,6,12,79,Supersonics,,Supersonics,Gordon Harris,,,,,
1967,7.1,7,1,80,Bullets,,Bullets,Ron Perry,6'3'',75,190,Virginia Tech,12/29/1943
1967,7.2,7,2,81,Pistons,,Pistons,Bob Lloyd,6'1'',73,184,Rutgers,1/3/1946
1967,7.3,7,3,82,Bulls,,Bulls,Bob Wolf,,,,,
1967,7.4,7,4,83,Lakers,,Lakers,Jamie Thompson,,,,,
1967,7.5,7,5,84,Knicks,,Knicks,Butch Wade,,,,,
1967,7.6,7,6,85,Hawks,,Hawks,Carl Fuller,6'9'',81,225,Bethune-Cookman,1/10/1946
1967,7.7,7,7,86,Royals,,Royals,Charles Beasley,6'5'',77,190,SMU,9/23/1945
1967,7.8,7,8,87,Warriors,,Warriors,Sonny Bustion,,,,,
1967,7.9,7,9,88,Celtics,,Celtics,Edgar Lacy,6'6'',78,190,UCLA,8/2/1944
1967,7.1,7,1,89,76ers,,76ers,Frank Card,6'7'',79,195,South Carolina State,12/28/1944
1967,7.11,7,11,90,Supersonics,,Supersonics,Dick Kolbert,,,,,
1967,7.12,7,12,91,Rockets,,Rockets,Elbert Miller,,,,,
1967,9.1,9,1,92,Bullets,,Bullets,Robert Allen,,,,,
1967,9.2,9,2,93,Bulls,,Bulls,Ernie Laurent,,,,,
1967,9.3,9,3,94,Lakers,,Lakers,Jay McMillon,,,,,
1967,9.4,9,4,95,Knicks,,Knicks,Ray Smith,,,,,
1967,9.5,9,5,96,Hawks,,Hawks,Ed Biedenbach,6'1'',73,175,North Carolina State,8/12/1945
1967,9.6,9,6,97,Royals,,Royals,Ron Sepic,,,,,
1967,9.7,9,7,98,Warriors,,Warriors,Richard Dean,,,,,
1967,9.8,9,8,99,Celtics,,Celtics,Henry Brown,,,,,
1967,9.9,9,9,100,76ers,,76ers,Ron Filipek,,,,,
1967,9.1,9,1,101,Supersonics,,Supersonics,Rod McDonald,6'6'',78,205,Whitworth,4/9/1945
1967,9.11,9,11,102,Rockets,,Rockets,Ron Coleman,,,,,
1967,10.1,10,1,103,Bullets,,Bullets,Bill Gillespie,,,,,
1967,10.2,10,2,104,Bulls,,Bulls,Jim Boshart,,,,,
1967,10.3,10,3,105,Lakers,,Lakers,Don Kruze,,,,,
1967,10.4,10,4,106,Knicks,,Knicks,Bruce Kaplan,,,,,
1967,10.5,10,5,107,Hawks,,Hawks,Rich Falkenbrush,,,,,
1967,10.6,10,6,108,Royals,,Royals,Willie Davis,6'8'',80,234,North Texas State,8/9/1945
1967,10.7,10,7,109,Warriors,,Warriors,Joe Galbo,,,,,
1967,10.8,10,8,110,Celtics,,Celtics,Rick Weitzman,6'2'',74,175,Northeastern,4/30/1946
1967,10.9,10,9,111,76ers,,76ers,Butch Ervin,,,,,
1967,10.1,10,1,112,Rockets,,Rockets,John Duncan,,,,,
1967,10.11,10,11,113,Supersonics,,Supersonics,Gary Lechman,,,,,
1967,11.1,11,1,114,Bullets,,Bullets,Bubba Smith,,,,,
1967,11.2,11,2,115,Bulls,,Bulls,Jim Andros,,,,,
1967,11.3,11,3,116,Lakers,,Lakers,Nick Pino,,,,,
1967,11.4,11,4,117,Knicks,,Knicks,Mark Merkin,,,,,
1967,11.5,11,5,118,Royals,,Royals,Ken Callaway,,,,,
1967,11.6,11,6,119,Warriors,,Warriors,Bill Morgan,,,,,
1967,11.7,11,7,120,Celtics,,Celtics,Joe Harrington,,,,,
1967,11.8,11,8,121,76ers,,76ers,Ted Campbell,,,,,
1967,11.9,11,9,122,Supersonics,,Supersonics,Randy Matson,,,,,
1967,11.1,11,1,123,Rockets,,Rockets,Al Razutis,,,,,
1967,12.1,12,1,124,Bullets,,Bullets,Tony Eaton,,,,,
1967,12.2,12,2,125,Pistons,,Pistons,George Dalzell,,,,,
1967,12.3,12,3,126,Bulls,,Bulls,Ron Widby,6'4'',76,210,Tennessee,3/9/1945
1967,12.4,12,4,127,Lakers,,Lakers,Ben Monroe,,,,,
1967,12.5,12,5,128,Knicks,,Knicks,Mike Riordan,6'4'',76,200,Providence,7/9/1945
1967,12.6,12,6,129,Royals,,Royals,Frank Gaidjunas,,,,,
1967,12.7,12,7,130,Warriors,,Warriors,David Fox,,,,,
1967,12.8,12,8,131,76ers,,76ers,Hubie Marshall,,,,,
1967,12.9,12,9,132,Rockets,,Rockets,Martin Navia,,,,,
1967,12.1,12,1,133,Supersonics,,Supersonics,Rubin Russell,6'2'',74,180,North Texas State,11/7/1944
1967,13.1,13,1,134,Bullets,,Bullets,Lyn Burkholder,,,,,
1967,13.2,13,2,135,Pistons,,Pistons,Matthew Aitch,6'7'',79,230,Michigan State,9/21/1944
1967,13.3,13,3,136,Bulls,,Bulls,Tom Storm,,,,,
1967,13.4,13,4,137,Lakers,,Lakers,Gary Jones,,,,,
1967,13.5,13,5,138,Royals,,Royals,John Moates,,,,,
1967,13.6,13,6,139,76ers,,76ers,George Mack,,,,,
1967,13.7,13,7,140,Supersonics,,Supersonics,John Schroeder,,,,,
1967,13.8,13,8,141,Rockets,,Rockets,Bob Chlupsa,,,,,
1967,14.1,14,1,142,Bullets,,Bullets,Paul Mickey,,,,,
1967,14.2,14,2,143,Bulls,,Bulls,Don Whitehead,,,,,
1967,14.3,14,3,144,Royals,,Royals,Jerry Pettway,6'3'',75,185,Northwood Institute,2/13/1944
1967,14.4,14,4,145,76ers,,76ers,Wayne Brabender,,,,,
1967,14.5,14,5,146,Rockets,,Rockets,John Tolbert,,,,,
1967,14.6,14,6,147,Supersonics,,Supersonics,Jim Sutherland,,,,,
1967,15.1,15,1,148,Bullets,,Bullets,Rich Peek,6'11'',83,230,Florida,10/28/1943
1967,15.7,15,7,149,Bulls,,Bulls,Jim Garza,,,,,
1967,15.8,15,8,150,Royals,,Royals,Earl Beechum,,,,,
1967,15.9,15,9,151,76ers,,76ers,Sherman Dillard,,,,,
1967,15.1,15,1,152,Supersonics,,Supersonics,Willie Campbell,,,,,
1967,16.1,16,1,153,Bullets,,Bullets,Gary Williams,,,,,
1967,16.2,16,2,154,Bulls,,Bulls,Jim Dawson,6'0'',72,175,Illinois,4/18/1945
1967,16.3,16,3,155,Royals,,Royals,John Vermelyea,,,,,
1967,16.4,16,4,156,76ers,,76ers,Wayne Chapman,6'6'',78,190,Western Kentucky,6/15/1945
1967,17.1,17,1,157,Bullets,,Bullets,Loy Peterson,,,,,
1967,17.2,17,2,158,Royals,,Royals,Darryll Meachem,,,,,
1967,17.3,17,3,159,76ers,,76ers,Gary Paulk,,,,,
1967,18.1,18,1,160,Bullets,,Bullets,Jerry Southwood,,,,,
1967,19.1,19,1,161,Bullets,,Bullets,George Spencer,,,,,
1967,20.1,20,1,162,Bullets,,Bullets,Roland West,6'4'',76,178,Cincinnati,6/6/1944
1966,1.1,1,1,1,Knicks,,Knicks,Cazzie Russell,6'5'',77,218,Michigan,6/7/1944
1966,1.2,1,2,2,Pistons,,Pistons,Dave Bing,6'3'',75,180,Syracuse,11/24/1943
1966,1.3,1,3,3,Warriors,,Warriors,Clyde Lee,6'10'',82,205,Vanderbilt,3/14/1944
1966,1.4,1,4,4,Hawks,,Hawks,Lou Hudson,6'4'',76,210,Minnesota,7/11/1944
1966,1.5,1,5,5,Bullets,,Bullets,Jack Marin,6'6'',78,200,Duke,10/12/1944
1966,1.6,1,6,6,Royals,,Royals,Walt Wesley,6'11'',83,220,Kansas,1/25/1945
1966,1.7,1,7,7,Lakers,,Lakers,Jerry Chambers,6'5'',77,185,Utah,7/18/1943
1966,1.8,1,8,8,Celtics,,Celtics,Jim Barnett,6'4'',76,170,Oregon,7/7/1944
1966,1.9,1,9,9,76ers,,76ers,Matt Guokas,6'5'',77,175,St. Joseph's (PA),2/25/1944
1966,1.1,1,1,10,Bulls,,Bulls,Dave Schellhase,6'3'',75,205,Purdue,10/14/1944
1966,2.1,2,1,11,Knicks,,Knicks,Henry Akin,6'10'',82,225,Morehead State,7/31/1944
1966,2.2,2,2,12,Pistons,,Pistons,Dorie Murrey,6'8'',80,215,Detroit,9/7/1943
1966,2.3,2,3,13,Warriors,,Warriors,Joe Ellis,6'6'',78,175,San Francisco,5/3/1944
1966,2.4,2,4,14,Hawks,,Hawks,Dick Snyder,6'5'',77,207,Davidson,2/1/1944
1966,2.5,2,5,15,Bullets,,Bullets,Neil Johnson,6'7'',79,220,Creighton,4/17/1943
1966,2.6,2,6,16,Royals,,Royals,Jerry Wells,,,,,
1966,2.7,2,7,17,Lakers,,Lakers,Henry Finkel,,,,,
1966,2.8,2,8,18,Celtics,,Celtics,Leon Clark,,,,,
1966,2.9,2,9,19,76ers,,76ers,Bill Melchionni,6'1'',73,165,Villanova,10/19/1944
1966,2.1,2,1,20,Bulls,,Bulls,Erwin Mueller,6'8'',80,230,San Francisco,3/12/1944
1966,3.1,3,1,21,Knicks,,Knicks,Stewart Johnson,6'8'',80,220,Murray State,8/19/1944
1966,3.2,3,2,22,Pistons,,Pistons,Oliver Darden,6'6'',78,235,Michigan,7/28/1944
1966,3.3,3,3,23,Warriors,,Warriors,Steve Chubin,6'2'',74,200,Rhode Island,2/8/1944
1966,3.4,3,4,24,Hawks,,Hawks,Tommy Kron,6'5'',77,200,Kentucky,2/28/1943
1966,3.5,3,5,25,Bullets,,Bullets,Dave Wagnon,,,,,
1966,3.6,3,6,26,Royals,,Royals,James Ware,6'7'',79,210,Oklahoma City,5/2/1944
1966,3.7,3,7,27,Lakers,,Lakers,John Block,6'9'',81,207,USC,4/16/1944
1966,3.8,3,8,28,Celtics,,Celtics,Gary Turner,6'7'',79,200,TCU,1/1/1945
1966,3.9,3,9,29,76ers,,76ers,Don Freeman,6'3'',75,185,Illinois,7/18/1944
1966,3.1,3,1,30,Bulls,,Bulls,Ed Bodkin,,,,,
1966,4.1,4,1,31,Knicks,,Knicks,Lee DeFore,,,,,
1966,4.2,4,2,32,Pistons,,Pistons,Jeff Congdon,6'1'',73,180,Brigham Young,10/17/1943
1966,4.3,4,3,33,Warriors,,Warriors,Steve Vacendak,6'1'',73,185,Duke,8/15/1944
1966,4.4,4,4,34,Hawks,,Hawks,Bob McIntyre,6'6'',78,215,St. John's,1/23/1944
1966,4.5,4,5,35,Bullets,,Bullets,George Peeples,6'7'',79,190,Iowa,10/30/1943
1966,4.6,4,6,36,Royals,,Royals,Charles Schmaus,,,,,
1966,4.7,4,7,37,Lakers,,Lakers,Archie Clark,6'2'',74,175,Minnesota,7/15/1941
1966,4.8,4,8,38,Celtics,,Celtics,John Austin,6'0'',72,170,Boston College,8/31/1944
1966,4.9,4,9,39,76ers,,76ers,Ken Wilburn,6'6'',78,195,Central State (OH),6/8/1944
1966,4.1,4,1,40,Bulls,,Bulls,Jim Williams,,,,,
1966,5.1,5,1,41,Knicks,,Knicks,Ron Jackson,,,,,
1966,5.2,5,2,42,Pistons,,Pistons,William Pickens,,,,,
1966,5.3,5,3,43,Warriors,,Warriors,Tom Kerwin,6'7'',79,210,Centenary,7/7/1944
1966,5.4,5,4,44,Hawks,,Hawks,Dick Nemelka,6'0'',72,175,Brigham Young,10/1/1943
1966,5.5,5,5,45,Bullets,,Bullets,John Beasley,6'9'',81,225,Texas A&M,2/5/1944
1966,5.6,5,6,46,Bullets,,Bullets,John Jones,6'7'',79,205,Los Angeles State,3/12/1943
1966,5.7,5,7,47,Royals,,Royals,Rick Parks,6'7'',79,235,Saint Louis,10/28/1943
1966,5.8,5,8,48,Lakers,,Lakers,Stan Washington,6'4'',76,190,San Diego,1/23/1952
1966,5.9,5,9,49,76ers,,76ers,Tom Duff,,,,,
1966,5.1,5,1,50,Bulls,,Bulls,Larry Humes,,,,,
1966,6.1,6,1,51,Knicks,,Knicks,George Fisher,,,,,
1966,6.2,6,2,52,Pistons,,Pistons,Carroll Hooser,6'7'',79,230,SMU,3/5/1944
1966,6.3,6,3,53,Warriors,,Warriors,Jim Pitts,,,,,
1966,6.4,6,4,54,Hawks,,Hawks,Lonnie Wright,6'2'',74,205,Colorado State,1/23/1944
1966,6.5,6,5,55,Bullets,,Bullets,Jeff Newman,,,,,
1966,6.6,6,6,56,Royals,,Royals,Steve Cunningham,,,,,
1966,6.7,6,7,57,Lakers,,Lakers,Keith Thomas,,,,,
1966,6.8,6,8,58,Celtics,,Celtics,Charlie Hunter,,,,,
1966,6.9,6,9,59,76ers,,76ers,Red Robbins,6'8'',80,190,Tennessee,9/30/1944
1966,7.1,7,1,60,Knicks,,Knicks,Mike Dabich,7'0'',84,242,New Mexico State,12/27/1942
1966,7.2,7,2,61,Pistons,,Pistons,Ted Manning,,,,,
1966,7.3,7,3,62,Warriors,,Warriors,Lon Hughey,,,,,
1966,7.4,7,4,63,Hawks,,Hawks,Jay Neary,,,,,
1966,7.5,7,5,64,Bullets,,Bullets,Dave Mills,,,,,
1966,7.6,7,6,65,Royals,,Royals,Gary Schull,,,,,
1966,7.7,7,7,66,Lakers,,Lakers,Tab Jackson,,,,,
1966,7.8,7,8,67,Celtics,,Celtics,Jerry Ward,,,,,
1966,7.9,7,9,68,Bulls,,Bulls,John Comeaux,6'5'',77,193,Grambling,9/15/1943
1966,8.1,8,1,69,Knicks,,Knicks,Mike Silliman,6'6'',78,225,Army,5/5/1944
1966,8.2,8,2,70,Pistons,,Pistons,George McNeil,,,,,
1966,8.3,8,3,71,Warriors,,Warriors,Ken Washington,,,,,
1966,8.4,8,4,72,Hawks,,Hawks,Brian Williams,,,,,
1966,8.5,8,5,73,Bullets,,Bullets,Roland West,6'4'',76,178,Cincinnati,6/6/1944
1966,8.6,8,6,74,Royals,,Royals,Ron Krick,,,,,
1966,8.7,8,7,75,Lakers,,Lakers,John Wetzel,6'5'',77,190,Virginia Tech,10/22/1944
1966,8.8,8,8,76,Celtics,,Celtics,Russ Gumina,,,,,
1966,8.9,8,9,77,Bulls,,Bulls,Stan Curtis,,,,,
1966,9.1,9,1,78,Knicks,,Knicks,Bill Turner,6'7'',79,220,Akron,2/18/1944
1966,9.2,9,2,79,Hawks,,Hawks,Al Grant,,,,,
1966,9.3,9,3,80,Bullets,,Bullets,Chuck Gardner,6'8'',80,205,Colorado,9/30/1944
1966,9.4,9,4,81,Royals,,Royals,Billy Smith,,,,,
1966,9.5,9,5,82,Lakers,,Lakers,Julian Hammond,6'5'',77,205,Tulsa,5/27/1943
1966,9.6,9,6,83,76ers,,76ers,Pat Caldwell,,,,,
1966,9.7,9,7,84,Bulls,,Bulls,Gene Summers,,,,,
1966,10.1,10,1,85,Knicks,,Knicks,Rich Moore,,,,,
1966,10.2,10,2,86,Hawks,,Hawks,Don Yates,,,,,
1966,10.3,10,3,87,Bullets,,Bullets,Guy Manning,6'6'',78,195,Prairie View A&M,2/4/1944
1966,10.4,10,4,88,Royals,,Royals,Freddie Lewis,6'0'',72,175,Arizona State,7/1/1943
1966,10.5,10,5,89,Lakers,,Lakers,Mike Rooney,,,,,
1966,10.6,10,6,90,76ers,,76ers,Bob Bedell,6'7'',79,205,Stanford,6/26/1944
1966,10.7,10,7,91,Bulls,,Bulls,Don Swanson,,,,,
1966,11.1,11,1,92,Knicks,,Knicks,Rich Dyer,,,,,
1966,11.2,11,2,93,Hawks,,Hawks,Curt Gammell,,,,,
1966,11.3,11,3,94,Bullets,,Bullets,Stan McKenzie,6'5'',77,195,NYU,10/6/1944
1966,11.4,11,4,95,Royals,,Royals,RB Lynam,6'1'',73,190,Oklahoma Baptist,1/1/1944
1966,11.5,11,5,96,Lakers,,Lakers,George Grams,,,,,
1966,11.6,11,6,97,Bulls,,Bulls,Carver Clinton,,,,,
