ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Weight,Height,Year,Eligibility,Hometown/Prior_School,Player_URL
LSU,FBALL,2006-2007,59,Leo Desselle,Leo,Desselle,DT,6/1/00,261,Sr.,SQ,"New Orleans, La.; (Archbishop Shaw HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174162
LSU,FBALL,2006-2007,60,Steven Singleton,Steven,Singleton,OL,6/3/13,295,Fr.,RS,"Buford, Ga.; (Buford HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233521
LSU,FBALL,2006-2007,61,Zhamal Thomas,Zhamal,Thomas,OL,6/4/13,331,Fr.,RS,"New Iberia, La.; (New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233524
LSU,FBALL,2006-2007,62,Robert Smith,Robert,Smith,OL,6/2/13,263,Jr.,SQ,"Bossier City, La.; (Airline HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281281
LSU,FBALL,2006-2007,63,Ryan Miller,Ryan,Miller,C,6/6/13,318,So.,SQ,"Lake Charles, La.; (Barbe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174875
LSU,FBALL,2006-2007,64,Matt Allen,Matt,Allen,OL,6/3/13,285,Fr.,HS,"Spring, Texas; (Collins HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233454
LSU,FBALL,2006-2007,65,P.J. Zimmermann,P.J.,Zimmermann,SNP,6/3/13,269,So.,1L,"New Orleans, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174940
LSU,FBALL,2006-2007,66,Max Holmes,Max,Holmes,OL,6/4/13,281,Fr.,RS,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174928
LSU,FBALL,2006-2007,67,Mark Snyder,Mark,Snyder,OL,6/7/13,284,Fr.,HS,"Kenner, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233522
LSU,FBALL,2006-2007,68,Scott Ward,Scott,Ward,DL,6/2/13,305,Fr.,HS,"Covington, La.; (St. Paul's HS)",0
LSU,FBALL,2006-2007,69,Garett Wibel,Garett,Wibel,OG,6/3/13,295,Sr.,1L,"Metairie, La.; (Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174279
LSU,FBALL,2006-2007,70,Ciron Black,Ciron,Black,OT,6/5/13,314,Fr.,RS,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174026
LSU,FBALL,2006-2007,71,Carnell Stewart,Carnell,Stewart,OL,6/5/13,311,Jr.,SQ,"River Ridge, La.; (John Curtis HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174906
LSU,FBALL,2006-2007,72,Glenn Dorsey,Glenn,Dorsey,DT,6/2/13,299,Jr.,2L,"Gonzales, La.; (East Ascension HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174923
LSU,FBALL,2006-2007,73,Will Arnold,Will,Arnold,OG,6/4/13,319,Jr.,2L,"Gloster, Miss.; (Centreville Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174959
LSU,FBALL,2006-2007,74,Brett Helms,Brett,Helms,C,6/2/13,283,So.,1L,"Stuttgart, Ark.; (Stuttgart HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174926
LSU,FBALL,2006-2007,75,Brian Johnson,Brian,Johnson,OT,6/4/13,307,Sr.,4L,"Tallahassee, Fla.; (Godby HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174993
LSU,FBALL,2006-2007,76,Cole Louviere,Cole,Louviere,OL,6/5/13,286,So.,SQ,"River Ridge, La.; (Archbishop Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281282
LSU,FBALL,2006-2007,77,Peter Dyakowski,Peter,Dyakowski,OT,6/5/13,310,Sr.,2L,"Vancouver, Canada; (Vancouver College)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174997
LSU,FBALL,2006-2007,78,Paris Hodges,Paris,Hodges,OL,6/5/13,318,Sr.,1L,"Vacaville, Calif.; (Vanden HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174999
LSU,FBALL,2006-2007,79,Herman Johnson,Herman,Johnson,OL,6/7/13,351,So.,1L,"Olla, La.; (Denton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174227
LSU,FBALL,2006-2007,80,Dwayne Bowe,Dwayne,Bowe,WR,6/3/13,217,Sr.,4L,"Miami, Fla.; (Norland HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174907
LSU,FBALL,2006-2007,81,Mit Cole,Mit,Cole,TE,6/4/13,258,Jr.,2L,"Picayune, Miss.; (Picayune Memorial HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174922
LSU,FBALL,2006-2007,82,Richard Dickson,Richard,Dickson,TE,6/3/13,237,Fr.,HS,"Ocean Springs, Miss.; (Ocean Springs HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233464
LSU,FBALL,2006-2007,83,Kyle Anderson,Kyle,Anderson,TE,6/5/13,265,Fr.,RS,"The Woodlands, Texas; (The Woodlands HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174025
LSU,FBALL,2006-2007,84,Rahim Alem,Rahim,Alem,DE,6/3/13,252,Fr.,RS,"New Orleans, La.; (St. Augustine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174060
LSU,FBALL,2006-2007,84,Andrew Wright,Andrew,Wright,TE,6/7/13,265,Jr.,1L,"Lake Charles, La.; (Barbe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174936
LSU,FBALL,2006-2007,85,Doug Planchard,Doug,Planchard,TE/C,6/3/13,280,Sr.,4L,"Baton Rouge, La.; (Catholic HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175001
LSU,FBALL,2006-2007,86,Chris Mitchell,Chris,Mitchell,WR,6/1/00,176,Fr.,HS,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233495
LSU,FBALL,2006-2007,87,Jared Mitchell,Jared,Mitchell,WR,5/11/13,192,Fr.,HS,"New Iberia, La.; (Westgate HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233497
LSU,FBALL,2006-2007,88,Donald Hains,Donald,Hains,DL,5/10/13,250,Jr.,SQ,"Diamondhead, Miss.; (Hancock HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281284
LSU,FBALL,2006-2007,89,Matt Laudun,Matt,Laudun,DT,5/11/13,260,Fr.,SQ,"Slidell, La.; (Slidell HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281285
LSU,FBALL,2006-2007,89,Keith Zinger,Keith,Zinger,TE,6/4/13,250,Sr.,3L,"Leesville, La.; (Leesville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174958
LSU,FBALL,2006-2007,90,Ricky Jean-Francois,Ricky,Jean-Francois,DE,6/3/13,281,Fr.,RS,"Miami, Fla.; (Carol City HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233659
LSU,FBALL,2006-2007,91,Charles Alexander,Charles,Alexander,DT,6/3/13,294,So.,SQ,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174921
LSU,FBALL,2006-2007,92,Tim Washington,Tim,Washington,DE,6/3/13,265,So.,1L,"Sugar Land, Texas; (Dulles HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174881
LSU,FBALL,2006-2007,93,Tyson Jackson,Tyson,Jackson,DE,6/5/13,292,So.,1L,"Edgard, La.; (West St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174931
LSU,FBALL,2006-2007,94,Chase Pittman,Chase,Pittman,DE,6/5/13,273,Sr.,2L,"Shreveport, La.; (Evangel HS/Texas)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174944
LSU,FBALL,2006-2007,95,Lazarius Levingston,Lazarius,Levingston,DE,6/4/13,258,Fr.,HS,"Ruston, La.; (Ruston HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233486
LSU,FBALL,2006-2007,97,Al Woods,Al,Woods,DT,6/4/13,314,Fr.,HS,"Elton, La.; (Elton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233526
LSU,FBALL,2006-2007,98,Lyle Hitt,Lyle,Hitt,DT,6/2/13,284,Fr.,RS,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174027
LSU,FBALL,2006-2007,99,Marlon Favorite,Marlon,Favorite,DT,6/1/13,295,So.,1L,"Harvey, La.; (West Jefferson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174924
LSU,FBALL,2005-2006,2,Shyrone Carey,Shyrone,Carey,RB,5/6/13,197,Sr.,4L,"New Orleans, La.; (Shaw HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175011
LSU,FBALL,2005-2006,3,Craig Davis,Craig,Davis,WR,6/2/13,199,Jr.,2L,"New Orleans, La.; (O.P. Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174964
LSU,FBALL,2005-2006,4,JaMarcus Russell,JaMarcus,Russell,QB,6/6/13,252,So.,1L,"Mobile, Ala.; (Williamson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174908
LSU,FBALL,2005-2006,5,Skyler Green,Skyler,Green,WR,5/10/13,185,Sr.,4L,"Westwego, La.; (Higgins HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174998
LSU,FBALL,2005-2006,6,Colt David,Colt,David,PK,5/9/13,182,Fr.,RS,"Grapevine, Texas; (Grapevine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175227
LSU,FBALL,2005-2006,6,Mario Stevenson,Mario,Stevenson,CB,6/2/13,202,Sr.,1L,"Memphis, Tenn.; (Melrose HS/Northeast CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174878
LSU,FBALL,2005-2006,7,Harold Chambliss,Harold,Chambliss,WR,5/8/13,175,Jr.,HS,"New Orleans, La.; (Brother Martin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281253
LSU,FBALL,2005-2006,7,Ali Highsmith,Ali,Highsmith,LB,6/1/13,226,So.,1L,"Miami, Fla.; (Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175010
LSU,FBALL,2005-2006,8,Ronnie Prude,Ronnie,Prude,CB,6/1/00,180,Sr.,4L,"Shreveport, La.; (Fair Park HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175024
LSU,FBALL,2005-2006,9,Early Doucet,Early,Doucet,WR,6/1/00,206,So.,1L,"St. Martinville, La.; (St. Martinville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174939
LSU,FBALL,2005-2006,10,Joseph Addai,Joseph,Addai,RB,6/1/00,214,Sr.,4L,"Houston, Texas; (Sharpstown HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174172
LSU,FBALL,2005-2006,11,Dominic Cooper,Dominic,Cooper,LB,6/4/13,225,So.,SQ,"New Orleans, La.; (O.P. Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174963
LSU,FBALL,2005-2006,11,Ryan Perrilloux,Ryan,Perrilloux,QB,6/2/13,222,Fr.,HS,"LaPlace, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174063
LSU,FBALL,2005-2006,12,Jonathan Spear,Jonathan,Spear,DB,6/1/13,175,Sr.,SQ,"New Orleans, La.; (Ben Franklin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=298576
LSU,FBALL,2005-2006,12,Jimmy Welker,Jimmy,Welker,QB,6/3/13,225,So.,SQ,"Tarzana, Calif.; (Notre Dame HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281255
LSU,FBALL,2005-2006,14,Jeremy Bunting,Jeremy,Bunting,QB,5/11/13,195,Fr.,HS,"Tioga, La.; (Tioga HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281257
LSU,FBALL,2005-2006,14,Sammy Joseph,Sammy,Joseph,CB,5/11/13,185,Jr.,TR,"New Orleans, La.; (Archbishop Shaw HS/Colorado)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174883
LSU,FBALL,2005-2006,15,Matt Flynn,Matt,Flynn,QB,6/3/13,228,So.,1L,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174952
LSU,FBALL,2005-2006,16,Keelen Robinson,Keelen,Robinson,WR,5/11/13,177,Fr.,HS,"Shreveport, La.; (Captain Shreve HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281258
LSU,FBALL,2005-2006,16,Craig Steltz,Craig,Steltz,S,6/2/13,203,So.,SQ,"New Orleans, La.; (Archbishop Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174877
LSU,FBALL,2005-2006,17,Daniel Bobo,Daniel,Bobo,LB,6/1/00,192,So.,SQ,"Pineville, La.; (Pineville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174166
LSU,FBALL,2005-2006,17,Bennie Brazell,Bennie,Brazell,WR,6/1/13,173,Sr.,4L,"Houston, Texas; (Westbury HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174175
LSU,FBALL,2005-2006,18,Jacob Hester,Jacob,Hester,FB,6/1/00,232,So.,1L,"Shreveport, La.; (Evangel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174927
LSU,FBALL,2005-2006,19,Jonathan Zenon,Jonathan,Zenon,DB,6/1/00,179,So.,SQ,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174954
LSU,FBALL,2005-2006,21,Donnie Chaucer,Donnie,Chaucer,RB,5/11/13,192,So.,SQ,"Hammond, La.; (St. Thomas Aquinas HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281259
LSU,FBALL,2005-2006,21,Chevis Jackson,Chevis,Jackson,DB,6/1/00,189,So.,1L,"Mobile, Ala.; (St. Paul's HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174930
LSU,FBALL,2005-2006,22,Alley Broussard,Alley,Broussard,RB,6/1/00,237,Jr.,2L,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174960
LSU,FBALL,2005-2006,23,Xavier Carter,Xavier,Carter,WR,6/3/13,198,So.,2L,"Palm Bay, Fla.; (Palm Bay HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174937
LSU,FBALL,2005-2006,23,Renaldo Thompson,Renaldo,Thompson,DB,5/10/13,178,So.,HS,"Shreveport, La.; (Byrd HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281261
LSU,FBALL,2005-2006,24,Sean Gaudet,Sean,Gaudet,PK,5/9/13,165,So.,HS,"New Orleans, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281262
LSU,FBALL,2005-2006,24,Keron Gordon,Keron,Gordon,S,6/1/13,203,Jr.,2L,"Tampa, Fla.; (Plant HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174991
LSU,FBALL,2005-2006,25,Justin Vincent,Justin,Vincent,RB,5/10/13,219,Jr.,2L,"Lake Charles, La.; (Barbe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174995
LSU,FBALL,2005-2006,26,Nick Child,Nick,Child,DB,6/1/00,177,So.,1L,"Metairie, La.; (Archbishop Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174957
LSU,FBALL,2005-2006,26,Carlos Rachel,Carlos,Rachel,WR,5/9/13,174,So.,SQ,"New Orleans, La.; (Shaw HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174909
LSU,FBALL,2005-2006,27,Brandon Ledgister,Brandon,Ledgister,RB,6/1/00,214,So.,SQ,"Houston, Texas; (Cy-Fair HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281268
LSU,FBALL,2005-2006,27,Josh McManus,Josh,McManus,WR,5/11/13,181,So.,HS,"New Orleans, La.; (Brother Martin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281265
LSU,FBALL,2005-2006,27,Curtis Taylor,Curtis,Taylor,DB,6/3/13,199,Fr.,RS,"Franklinton, La.; (Franklinton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174880
LSU,FBALL,2005-2006,28,Paul Coryell,Paul,Coryell,WR,6/1/00,189,So.,SQ,"Baton Rouge, La.; (Broadmoor HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174169
LSU,FBALL,2005-2006,28,R.J. Jackson,R.J.,Jackson,RB,6/1/00,205,Fr.,HS,"Houston, Texas; (Westside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174028
LSU,FBALL,2005-2006,29,Chris Hawkins,Chris,Hawkins,DB,6/1/13,182,Fr.,HS,"Walker, La.; (Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174057
LSU,FBALL,2005-2006,30,LaRon Landry,LaRon,Landry,FS,6/2/13,204,Jr.,2L,"Ama, La.; (Hahnville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174956
LSU,FBALL,2005-2006,31,Jessie Daniels,Jessie,Daniels,SS,5/11/13,203,Jr.,2L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174955
LSU,FBALL,2005-2006,32,Coy Henderson,Coy,Henderson,LB,6/1/13,215,So.,TR,"Baton Rouge, La.; (Parkview Baptist/Mississippi College)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281277
LSU,FBALL,2005-2006,32,Jeffery Jack,Jeffery,Jack,DB,5/10/13,191,Fr.,RS,"Houston, Texas; (Madison HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174929
LSU,FBALL,2005-2006,33,Jason Spadoni,Jason,Spadoni,LB,6/1/00,221,Sr.,2L,"Kenner, La.; (John Curtis HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175004
LSU,FBALL,2005-2006,34,Antonio Robinson,Antonio,Robinson,RB,6/1/13,206,Fr.,HS,"Winnfield, La.; (Winnfield HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174064
LSU,FBALL,2005-2006,35,Andre Boagni,Andre,Boagni,PK,5/9/13,166,Jr.,SQ,"Zachary, La.; (Zachary HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174161
LSU,FBALL,2005-2006,35,Luke Sanders,Luke,Sanders,LB,6/4/13,229,So.,SQ,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174876
LSU,FBALL,2005-2006,36,Patrick Fisher,Patrick,Fisher,P,6/5/13,241,So.,SQ,"Hyattsville, Md.; (DeMatha HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174945
LSU,FBALL,2005-2006,37,Daniel Francis,Daniel,Francis,DB,5/11/13,183,Jr.,2L,"Port Barre, La.; (Port Barre HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174948
LSU,FBALL,2005-2006,38,Brady Dalfrey,Brady,Dalfrey,P,6/1/00,203,Fr.,RS,"Carencro, La.; (Carencro HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174882
LSU,FBALL,2005-2006,39,Ryan Gaudet,Ryan,Gaudet,PK,5/6/13,154,Jr.,2L,"New Orleans, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174913
LSU,FBALL,2005-2006,39,Anthony Zehyoue,Anthony,Zehyoue,LB,6/1/13,259,So.,SQ,"Baton Rouge, La.; (McKinley HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281269
LSU,FBALL,2005-2006,40,Dustin Adams,Dustin,Adams,LB,5/10/13,224,Jr.,SQ,"Portland, Texas; (Portland HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174943
LSU,FBALL,2005-2006,40,Shawn Jordan,Shawn,Jordan,FB,5/11/13,236,So.,SQ,"El Paso, Texas; (Riverside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174226
LSU,FBALL,2005-2006,41,Chris Jackson,Chris,Jackson,PK,5/11/13,174,Jr.,2L,"River Ridge, La.; (John Curtis HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174949
